"Index","Company","TypeName","Inches","ScreenType","Pixels_hor","Pixels_ver","Touchscreen","Cpu_brand","Cpu_name","Cpu_speed","Ram","Memory_type","Primary_Memory","Secondary_Memory","Gpu_brand","Gpu_name","OpSys","Weight","Price"
790,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.62,52481.0
791,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"Hybrid",128,1024,"Nvidia","GeForce GTX1060","WindowsOS",2.24,71342.0
792,"Vero","Notebook",14.0,"N/A",1920,1080,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.22,10811.0
793,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.37,104962.0
794,"Lenovo","2 in 1 Convertible",15.6,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"AMD","Radeon R7 M460","WindowsOS",2.08,51096.0
795,"Apple","Ultrabook",12.0,"IPS Panel Retina Display",2304,1440,0,"Intel"," Core M ",1.2,8,"Flash Storage",512,0,"Intel","HD Graphics 5300","MacOS",0.92,62071.0
796,"Lenovo","2 in 1 Convertible",14.0,"IPS Panel",2560,1440,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.42,124142.0
797,"Asus","Notebook",14.0,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.63,15931.0
798,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.95,43157.0
799,"Lenovo","2 in 1 Convertible",13.9,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.38,71875.0
800,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,8,"SSD",256,0,"AMD","Radeon R5 M420X","WindowsOS",2.0,39374.0
801,"HP","Workstation",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","Quadro M2200","WindowsOS",3.14,110018.0
802,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.37,58555.0
803,"Dell","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.29,79867.0
804,"Dell","Notebook",15.6,"4K Ultra HD",3840,2160,1,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.06,93187.0
805,"Dell","Netbook",11.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"SSD",128,0,"Intel","HD Graphics 505","WindowsOS",1.63,39640.0
806,"HP","Netbook",12.5,"N/A",1366,768,0,"Intel"," Core i5 7300U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.26,74006.0
807,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.1,41558.0
808,"HP","Notebook",15.6,"N/A",1366,768,0,"AMD"," A12-Series 9700P ",2.5,8,"HDD",2048,0,"AMD","Radeon R7 Graphics","WindowsOS",2.04,33513.0
809,"Dell","Gaming",15.6,"4K Ultra HD",3840,2160,0,"Intel"," Core i7 7700HQ ",2.8,16,"SSD",512,0,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.62,89457.0
810,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Nvidia","GeForce 920M","WindowsOS",2.4,32448.0
811,"HP","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,12,"HDD",1024,0,"AMD","Radeon RX 580","WindowsOS",3.74,93187.0
812,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1070","WindowsOS",2.9,128671.0
813,"Samsung","Ultrabook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",0.81,79867.0
814,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce GT 940MX","WindowsOS",1.98,51202.0
815,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"AMD","Radeon R5 M420","WindowsOS",2.18,42081.0
816,"Lenovo","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.32,99048.0
817,"Razer","Ultrabook",12.5,"IPS Panel 4K Ultra HD",3840,2160,1,"Intel"," Core i7 7500U ",2.5,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.29,95851.0
818,"HP","Netbook",11.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"Flash Storage",16,0,"Intel","HD Graphics 400","OtherOS",1.23,20513.0
819,"Dell","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",4.36,133467.0
820,"Dell","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.76,40226.0
821,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.1,26102.0
822,"Toshiba","Ultrabook",14.0,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.25,58075.0
823,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.13,133147.0
824,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"SSD",256,0,"Nvidia","GeForce GTX 1050","WindowsOS",2.4,63883.0
825,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"Flash Storage",256,0,"Intel","HD Graphics 620","WindowsOS",1.13,99900.0
826,"Toshiba","Notebook",14.0,"N/A",1366,768,0,"Intel"," Pentium Dual Core 4405U ",2.1,4,"SSD",128,0,"Intel","HD Graphics 510","WindowsOS",1.75,26587.0
827,"Asus","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.1,72354.0
828,"Dell","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.76,31169.0
829,"Acer","Netbook",11.6,"IPS Panel",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"Flash Storage",32,0,"Intel","HD Graphics 400","OtherOS",1.35,18914.0
830,"Acer","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.5,32980.0
831,"Razer","Gaming",17.3,"4K Ultra HD",3840,2160,1,"Intel"," Core i7 7820HK ",2.9,32,"SSD",512,0,"Nvidia","GeForce GTX 1080","WindowsOS",3.49,292987.0
832,"Lenovo","Ultrabook",14.0,"IPS Panel Quad HD+",2560,1440,0,"Intel"," Core i7 6600U ",2.6,16,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.1,111835.0
833,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Nvidia","GeForce 920","LinuxOS",2.1,27652.0
834,"Lenovo","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.7,63190.0
835,"Lenovo","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300U ",2.6,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.32,87912.0
836,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",3.21,147832.0
837,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1070","WindowsOS",2.9,128884.0
838,"Toshiba","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.0,35644.0
839,"Lenovo","Notebook",14.0,"N/A",1366,768,0,"Intel"," Celeron Quad Core N3160 ",1.6,4,"Flash Storage",16,0,"Intel","HD Graphics 400","OtherOS",1.5,17316.0
840,"Asus","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",128,0,"Intel","HD Graphics 620","WindowsOS",2.3,31435.0
841,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",512,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.73,95851.0
842,"Dell","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,32,"Hybrid",512,1024,"Nvidia","GeForce GTX 1070","WindowsOS",4.42,163724.0
843,"HP","Notebook",17.3,"N/A",1600,900,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Nvidia","GeForce 930MX","WindowsOS",2.63,48485.0
844,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",2.18,38041.0
845,"HP","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.54,99634.0
846,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,4,"SSD",256,0,"AMD","Radeon R5 M420","WindowsOS",2.18,39374.0
847,"HP","2 in 1 Convertible",11.6,"N/A",1366,768,1,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","OtherOS",1.4,32767.0
848,"Asus","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",512,0,"Nvidia","GeForce 940M","WindowsOS",1.45,54665.0
849,"HP","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.28,121319.0
850,"HP","Ultrabook",14.0,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",512,0,"Intel","HD Graphics 520","WindowsOS",1.54,78215.0
851,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"SSD",128,0,"Intel","HD Graphics 400","N/A",1.86,15931.0
852,"Asus","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1060","WindowsOS",2.1,101179.0
853,"Dell","Notebook",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"AMD","Radeon R7 M445","LinuxOS",2.83,46087.0
854,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"SSD",256,0,"Nvidia","GeForce GT 940MX","WindowsOS",1.96,101392.0
855,"Asus","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce GTX 930MX","WindowsOS",2.3,41931.0
856,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.9,50350.0
857,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 505","WindowsOS",2.0,23923.0
858,"HP","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i7 7600U ",2.8,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.28,136344.0
859,"Dell","Notebook",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 6200U ",2.3,8,"HDD",1024,0,"Intel","HD Graphics 520","WindowsOS",1.62,34579.0
860,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"Intel","HD Graphics 520","N/A",2.2,24988.0
861,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.3,45323.0
862,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300U ",2.6,8,"SSD",256,0,"AMD","Radeon R7 M465","WindowsOS",1.84,71875.0
863,"Toshiba","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.05,68465.0
864,"Lenovo","Gaming",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050","N/A",2.5,54186.0
865,"Dell","Ultrabook",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 7660U ",2.5,16,"SSD",512,0,"Intel","Iris Plus Graphics 640","WindowsOS",1.29,119347.0
866,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",2.07,48485.0
867,"Toshiba","Ultrabook",13.3,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",1.2,58342.0
868,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.37,103896.0
869,"Acer","Notebook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.56,48059.0
870,"Dell","Workstation",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","Quadro M620","WindowsOS",2.23,94732.0
871,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.38,56210.0
872,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M430","N/A",2.2,25521.0
873,"Toshiba","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.0,73953.0
874,"Lenovo","Notebook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,4,"SSD",180,0,"Intel","HD Graphics 620","WindowsOS",1.44,39161.0
875,"Samsung","Ultrabook",15.0,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,16,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",1.23,98515.0
876,"Dell","Ultrabook",12.5,"Full HD",1920,1080,0,"Intel"," Core i7 7600U ",2.8,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.6,90043.0
877,"Asus","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 505","LinuxOS",2.0,21258.0
878,"Xiaomi","Ultrabook",13.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",1.28,49817.0
879,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"Hybrid",128,1024,"Nvidia","GeForce 940MX","WindowsOS",2.18,48618.0
880,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",2.04,44702.0
881,"HP","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.28,90576.0
882,"HP","2 in 1 Convertible",15.6,"N/A",1366,768,1,"Intel"," Core i5 7200U ",2.5,4,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",2.3,36486.0
883,"Asus","Notebook",14.1,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3350 ",1.1,4,"Flash Storage",32,0,"Intel","HD Graphics 500","WindowsOS",1.65,18541.0
884,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"HDD",1024,0,"Nvidia","GeForce 940MX","WindowsOS",2.2,35644.0
885,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N3710 ",1.6,4,"HDD",500,0,"Intel","HD Graphics","WindowsOS",2.2,19660.0
886,"HP","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,4,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.28,95851.0
887,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M420X","LinuxOS",2.18,24280.0
888,"Asus","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,12,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.2,72988.0
889,"Acer","Netbook",11.6,"IPS Panel",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"Flash Storage",32,0,"Intel","HD Graphics 400","OtherOS",1.25,15824.0
890,"Lenovo","Notebook",17.3,"N/A",1600,900,0,"AMD"," A4-Series 7210 ",2.2,4,"HDD",500,0,"AMD","Radeon R3","WindowsOS",2.8,20193.0
891,"HP","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.95,67399.0
892,"HP","2 in 1 Convertible",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.42,74539.0
893,"Samsung","Ultrabook",15.0,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.17,90523.0
894,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.32,95851.0
895,"MSI","Gaming",17.3,"IPS Panel 4K Ultra HD",3840,2160,0,"Intel"," Core i7 6700HQ ",2.6,16,"Hybrid",512,2048,"Nvidia","GeForce GTX 1060","WindowsOS",2.43,141139.0
896,"Toshiba","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.05,78588.0
897,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,8,"HDD",1024,0,"Nvidia","GeForce GTX 1050Ti","LinuxOS",2.62,49497.0
898,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"HDD",1024,0,"Nvidia","GeForce 930MX","WindowsOS",2.04,47952.0
899,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i3 6006U ",2.0,4,"HDD",1024,0,"AMD","Radeon R5 M420X","WindowsOS",2.18,32714.0
900,"Dell","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300U ",2.6,8,"HDD",500,0,"Intel","HD Graphics 620","WindowsOS",1.9,49817.0
901,"Dell","2 in 1 Convertible",13.3,"Quad HD+",3200,1800,1,"Intel"," Core i7 7Y75 ",1.3,8,"SSD",512,0,"Intel","HD Graphics 615","WindowsOS",1.24,107258.0
902,"Asus","Gaming",17.3,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 6820HK ",2.7,32,"SSD",512,0,"Nvidia","GeForce GTX 980M","WindowsOS",3.58,68145.0
903,"Dell","2 in 1 Convertible",13.3,"Full HD",1920,1080,1,"Intel"," Core i7 7Y75 ",1.3,16,"SSD",256,0,"Intel","HD Graphics 615","WindowsOS",1.22,87859.0
904,"Lenovo","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"Flash Storage",256,0,"Intel","HD Graphics 620","WindowsOS",1.13,109171.0
905,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.95,104588.0
906,"LG","Ultrabook",15.6,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,16,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.08,111835.0
907,"HP","Netbook",12.5,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.26,79014.0
908,"Acer","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Celeron Dual Core 3205U ",1.5,4,"Flash Storage",16,0,"Intel","HD Graphics","OtherOS",2.2,19128.0
909,"Lenovo","Notebook",15.6,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i5 6300HQ ",2.3,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 960M","WindowsOS",2.6,42038.0
910,"LG","Ultrabook",14.0,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i7 7500U ",2.7,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",0.98,101179.0
911,"Dell","Notebook",14.0,"Full HD",1920,1080,0,"Intel"," Core i5 7440HQ ",2.8,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.6,64202.0
912,"HP","Ultrabook",12.5,"4K Ultra HD",3840,2160,1,"Intel"," Core M 6Y75 ",1.2,8,"SSD",240,0,"Intel","HD Graphics 515","WindowsOS",1.09,165168.0
913,"Lenovo","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,6,"SSD",256,0,"Nvidia","GeForce 940MX","WindowsOS",2.2,42038.0
914,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Nvidia","GeForce 930MX","WindowsOS",2.04,54292.0
915,"Acer","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i3 7100U ",2.4,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.4,26587.0
916,"Lenovo","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,4,"SSD",128,0,"Intel","HD Graphics 620","WindowsOS",1.44,46940.0
917,"HP","Notebook",13.3,"Full HD",1920,1080,0,"Intel"," Core i5 7200U ",2.5,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.49,51149.0
918,"MSI","Gaming",17.3,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",256,1024,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.7,85195.0
919,"Dell","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 7700HQ ",2.8,16,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050 Ti","WindowsOS",2.6,71875.0
920,"MSI","Gaming",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 7300HQ ",2.5,8,"Hybrid",128,1024,"Nvidia","GeForce GTX 1050","WindowsOS",2.2,59669.0
921,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"AMD","Radeon R5 M420","WindowsOS",2.18,36496.0
922,"HP","Ultrabook",15.6,"Full HD",1920,1080,0,"Intel"," Core i7 6500U ",2.5,8,"SSD",256,0,"AMD","Radeon R7 M365X","WindowsOS",1.84,69104.0
925,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Full HD",1920,1080,1,"Intel"," Core i5 7200U ",2.5,8,"SSD",512,0,"Intel","HD Graphics 620","WindowsOS",1.37,97236.0
926,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.95,38889.0
927,"Lenovo","Ultrabook",12.5,"IPS Panel Full HD",1920,1080,0,"Intel"," Core i7 7500U ",2.7,8,"SSD",256,0,"Intel","HD Graphics 620","WindowsOS",1.36,87912.0
928,"HP","Notebook",15.6,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,8,"SSD",256,0,"Intel","HD Graphics 520","WindowsOS",2.31,62071.0
929,"Dell","Notebook",15.6,"N/A",1366,768,0,"Intel"," Core i5 7200U ",2.5,4,"HDD",1024,0,"Intel","HD Graphics 620","WindowsOS",2.18,37725.0
930,"HP","Notebook",14.0,"N/A",1366,768,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.95,61219.0
931,"Lenovo","Notebook",15.6,"N/A",1366,768,0,"Intel"," Pentium Quad Core N4200 ",1.1,4,"HDD",1024,0,"Intel","HD Graphics 505","WindowsOS",2.2,16464.0
932,"HP","Ultrabook",12.5,"Full HD",1920,1080,0,"Intel"," Core i5 6200U ",2.3,4,"HDD",500,0,"Intel","HD Graphics 520","WindowsOS",1.26,84129.0
933,"HP","Notebook",15.6,"N/A",1366,768,0,"Intel"," Celeron Dual Core N3060 ",1.6,4,"HDD",1024,0,"Intel","HD Graphics 400","N/A",1.86,15393.0
934,"Lenovo","2 in 1 Convertible",13.3,"IPS Panel Quad HD+",3200,1800,1,"Intel"," Core i7 6560U ",2.2,16,"SSD",1024,0,"Intel","Iris Graphics 540","WindowsOS",1.3,95851.0
